state,age,sex,education,major,stayTime,rate,websiteName,activity,userID,predict
1,0.5125,0.76,0.575,0,0.388719089,0.045312986,21,0.006352917,882,-1.509004928
1,0.5125,0.76,0.575,0,0.330091692,0.102768166,21,0.007091598,15289,-1.509438464
1,0.75,1,1,0.545454545,0.990830786,1,18,0.001093459,17144,-1.509511129
1,0.5125,0.76,0.575,0,0.335648791,0.097124472,21,0.007091598,8157,-1.509525058
1,0.5125,0.76,0.575,0,0.432620172,0,21,0.007091598,2481,-1.509678149
1,0.25,0.5,0.5,0.636363636,0.400111142,0,21,8.21E-05,3934,-1.510333065
1,0.75,1,0.75,0.545454545,0.23978883,1,19,0.001133173,11365,-1.510513371
1,0.5125,0.76,0.575,0,0.435954432,0,21,0.002895151,4930,-1.510540337
1,0.75,1,0.75,0.545454545,0.24034454,1,19,0.000423616,9188,-1.510667218
1,0.5125,0.76,0.575,0,0.431508752,0,21,0.007091598,380,-1.510789569
1,0.5125,0.76,0.575,0,0.431508752,0,21,0.007091598,2090,-1.510789569
1,0.25,0.5,0.25,0.636363636,0.601000278,0.046083648,21,0.002544344,9920,-1.510898013
1,0.5125,0.76,0.575,0,0.431230897,0,21,0.007091598,85,-1.511067424
1,0.5125,0.76,0.575,0,0.332592387,0.098518519,21,0.007091598,15900,-1.511187416
1,0.25,0.5,1,0.090909091,0.196443457,0.247635727,21,0.000712205,13296,-1.51118944
1,0.5125,0.76,0.575,0,0.228952487,0.20204021,21,0.007091598,2300,-1.511305625
1,0.25,0.5,0.5,0.636363636,0.395665463,0,21,0.003485566,2117,-1.511375254
1,0.5,0.5,0.75,0.363636364,0.125868297,0,21,0.045889534,1979,-1.511495725
1,0.5125,0.76,0.575,0,0.41567102,0.01503578,21,0.007091598,16798,-1.511591522
1,0.75,1,0.75,0.272727273,0.885523757,0.625220978,19,0.001315857,15304,-1.512102055
1,0.5125,0.76,0.575,0,0.429841623,0,21,0.007091598,4811,-1.512456699
1,0.5125,0.76,0.575,0,0.429563768,0,21,0.007091598,3642,-1.512734554
1,0.5125,0.76,0.575,0,0.429563768,0,21,0.007091598,244,-1.512734554
1,0.5125,0.76,0.575,0,0.429563768,0,21,0.007091598,399,-1.512734554
1,0.5125,0.76,0.575,0,0.280355654,0.149194145,21,0.007091598,8770,-1.512748522
1,0.5125,0.76,0.575,0,0.416504585,0.015395202,21,0.004383102,11072,-1.51310703
1,0.5125,0.76,0.575,0,0.292025563,0.136475782,21,0.007091598,11797,-1.513796977
1,0.25,0.5,0.5,0.636363636,0.361489303,0,21,0.035146895,733,-1.513890085
1,0.75,1,0.5,0.909090909,0.628230064,0.494317555,19,0.001293353,15068,-1.513958039
1,0.25,0.5,0.5,0.545454545,0.458460684,0.027548669,21,0.001293353,9952,-1.514132669
1,0.5125,0.76,0.575,0,0.320088914,0.107439446,21,0.007091598,3119,-1.514769962
1,0.5,0.5,0.5,0.636363636,0.104473465,0.039313367,21,0.00193672,13972,-1.514802731
1,0.75,0.5,0.25,0.636363636,0.145040289,0,21,0.000101933,196,-1.515384061
1,0.25,0.5,0.5,0.818181818,0.187552098,0.024720364,21,0.001043155,8765,-1.515392485
1,0.5,1,0.75,0.181818182,0.848291192,1,19,0.001319829,16120,-1.515460717
1,0.5125,0.76,0.575,0,0.152264518,0.274,21,0.007091598,7018,-1.516033804
1,0.25,0.5,0.25,0.363636364,0.832175604,0.08372002,21,0.001270848,7493,-1.516087083
1,0.5,0.5,0.5,0.636363636,0.13892748,0,21,0.005465971,4361,-1.516132832
1,0.5125,0.76,0.575,0,0.405390386,0.020473219,21,0.007091598,5037,-1.516434716
1,0.5,0.5,0.25,0.636363636,0.268407891,0.123418934,21,0.002111461,11941,-1.516587997
1,0.75,1,0.5,0.636363636,0.476521256,0.916626564,19,0.000537463,1369,-1.516841
1,0.25,0.5,0.5,0.636363636,0.390664073,0,21,0.003012969,5023,-1.51684924
1,0.5125,0.76,0.575,0,0.425395943,0,21,0.007091598,4619,-1.516902378
1,0.5125,0.76,0.575,0,0.393720478,0.031471089,21,0.007091598,14272,-1.517106755
1,0.5125,0.76,0.575,0,0.424840233,0,21,0.007091598,3878,-1.517458088
1,0.5125,0.76,0.575,0,0.309530425,0.114975746,21,0.007091598,7914,-1.517792151
1,0.5125,0.76,0.575,0,0.343567658,0.080796161,21,0.007091598,1512,-1.517934503
1,0.5125,0.76,0.575,0,0.420394554,0.010274973,21,0.000229017,14363,-1.518491375
1,0.25,0.5,0.75,0.090909091,0.662961934,0.022496912,21,0.002028062,9375,-1.518493921
1,0.5125,0.76,0.575,0,0.423728814,0,21,0.007091598,109,-1.518569508
1,0.5,0.5,0.25,1,0.025840511,0.002430665,21,1.06E-05,5849,-1.518608153
1,0.25,0.5,0.5,1,0.028063351,0,21,5.96E-05,791,-1.518766997
1,0.25,0.5,0.25,0.818181818,0.458738538,0,21,0.000885622,4024,-1.51908394
1,0.75,0.5,0.25,0.636363636,0.138093915,0,21,0.002911037,1851,-1.519521331
1,0.75,1,0.75,0.636363636,0.68741317,0.452450622,19,0.000867089,7318,-1.519795402
1,0.25,0.5,0.25,0.636363636,0.609891637,0.030737131,21,7.15E-05,16968,-1.51982603
1,0.5125,0.76,0.575,0,0.389274799,0.033026053,21,0.007091598,11565,-1.51999747
1,0.5,1,0.5,0.545454545,0.729369269,1,19,0.001969815,5558,-1.52009629
1,0.5125,0.76,0.575,0,0.421783829,0,21,0.007091598,2799,-1.520514493
1,0.5125,0.76,0.575,0,0.383439844,0.043321923,21,0.001934072,10149,-1.52069408
1,0.25,0.5,0.5,0.818181818,0.057238122,0.146932953,21,0.003690755,8722,-1.520846271
1,0.5125,0.76,0.575,0,0.421228119,0,21,0.007091598,3925,-1.521070203
1,0.5125,0.76,0.575,0,0.420950264,0,21,0.007091598,611,-1.521348058
1,0.5125,0.76,0.575,0,0.41678244,0,21,0.011191407,2964,-1.521416073
1,0.5125,0.76,0.575,0,0.323701028,0.097148139,21,0.007091598,7267,-1.521449155
1,0.25,0.5,0.25,0.636363636,0.44984718,0.188490057,21,0.000653957,14108,-1.521535089
1,0.5125,0.76,0.575,0,0.320644624,0.099965108,21,0.007091598,16967,-1.52168859
1,0.25,0.5,0.25,1,0.264795777,0,21,0.009973511,1278,-1.522120632
1,0.5125,0.76,0.575,0,0.020839122,0.398821437,21,0.007091598,4439,-1.522637763
1,0.5125,0.76,0.575,0,0.394831898,0.024657724,21,0.007091598,6627,-1.5228087
1,0.25,0.5,0.5,0.636363636,0.353431509,0.033905534,21,0.00035875,11243,-1.52283049
1,0.5125,0.76,0.575,0,0.3781606,0.041069435,21,0.007091598,13776,-1.523068286
1,0.5125,0.76,0.575,0,0.290358433,0.128726287,21,0.007091598,13586,-1.523213602
1,0.5125,0.76,0.575,0,0.413170325,0.005588629,21,0.007091598,9280,-1.523539368
1,0.5125,0.76,0.575,0,0.406223951,0.012205839,21,0.007091598,2243,-1.523868532
1,0.5125,0.76,0.575,0,0.323423173,0.045283019,21,0.056809562,13174,-1.523874165
1,0.5125,0.76,0.575,0,0.133370381,0.284823285,21,0.007091598,12953,-1.524104656
1,0.5125,0.76,0.575,0,0.417893859,0,21,0.007091598,732,-1.524404462
1,0.25,1,0.75,0.181818182,0.087802167,0,21,0.002511249,3229,-1.524758321
1,0.75,0.5,0.5,0.363636364,0.158099472,0,21,0.000248874,2177,-1.524905209
1,0.25,0.5,0.5,0.636363636,0.316476799,0,21,0.069103695,4235,-1.524945789
1,0.5125,0.76,0.575,0,0.335370936,0.081902694,21,0.007091598,17248,-1.525024691
1,0.25,0.5,0.5,0.636363636,0.313420395,0.021763457,21,0.050181294,13265,-1.525161137
1,0.5125,0.76,0.575,0,0.392053348,0.031388667,21,0.000712205,7158,-1.5252357
1,0.5125,0.76,0.575,0,0.221728258,0.195075758,21,0.007091598,12897,-1.525494306
1,0.5125,0.76,0.575,0,0.41622673,0,21,0.007091598,4125,-1.526071592
1,0.5,0.5,0.75,0.363636364,0.026396221,0.128397609,21,0.002271641,11278,-1.526188084
1,0.25,0.5,0.75,0.090909091,0.467074187,0.211918845,21,0.000761185,14777,-1.526226611
1,0.5125,0.76,0.575,0,0.168935816,0.254180602,21,1.72E-05,12654,-1.526256292
1,0.5125,0.76,0.575,0,0.324812448,0.091228344,21,0.007091598,12927,-1.52625753
1,0.5125,0.76,0.575,0,0.412058905,0.003876856,21,0.007091598,2137,-1.52636256
1,0.25,0.5,0.25,0.363636364,0.744373437,0.16121921,21,0.001204658,13490,-1.52645625
1,0.5125,0.76,0.575,0,0.41567102,0,21,0.007091598,179,-1.526627302
1,0.5125,0.76,0.575,0,0.41567102,0,21,0.007091598,870,-1.526627302
1,0.5125,0.76,0.575,0,0.200333426,0.214775044,21,0.007091598,16309,-1.527189852
1,0.5125,0.76,0.575,0,0.026396221,0.395207953,21,0.000354778,13571,-1.527430967
1,0.5,1,0.5,0.545454545,0.716310086,1,19,0.007091598,11044,-1.52803369
1,0.5125,0.76,0.575,0,0.397888302,0.016051832,21,0.007091598,9898,-1.528358187
1,0.5125,0.76,0.575,0,0.298971937,0.114431564,21,0.007091598,6463,-1.528894821
1,0.25,0.5,0.5,0.636363636,0.056960267,0.324088748,21,0.000492454,13073,-1.528984815
1,0.5125,0.76,0.575,0,0.413170325,0,21,0.007091598,2838,-1.529127997
1,0.5125,0.76,0.575,0,0.365657127,0.054016336,21,0.000141647,8791,-1.52957481
1,0.75,1,0.75,0.636363636,0.879410947,0.251011182,19,1.32E-05,9205,-1.530090916
1,0.5125,0.76,0.575,0,0.398444012,0.013605277,21,0.007091598,2346,-1.530249032
1,0.25,0.5,0.25,0.636363636,0.466240622,0.149701133,21,0.014107739,14891,-1.530476789
1,0.25,0.5,0.5,0.636363636,0.291469853,0.086743372,21,0.00115303,7538,-1.531160028
1,0.75,1,1,0.636363636,0.644623507,0.233507787,19,0.001195392,14334,-1.531199598
1,0.5,0.5,0.75,0.363636364,0.13559322,0.01282646,21,0.003582203,13883,-1.531251672
1,0.5,0.5,0.5,0.636363636,0.093081412,0.028941685,21,0.007091598,12658,-1.531411589
1,0.25,0.5,0.25,0.363636364,0.809947208,0.088574315,21,0.00326052,6414,-1.531471513
1,0.5125,0.76,0.575,0,0.249513754,0.161074134,21,0.007091598,107,-1.531710434
1,0.75,1,1,0.545454545,0.567935538,0.401138559,19,0.000554672,16186,-1.531806605
1,0.25,0.5,0.25,1,0.245068074,0.019742585,21,5.56E-05,14949,-1.53202366
1,0.5125,0.76,0.575,0,0.363156432,0.046671094,21,0.007091598,5390,-1.532470795
1,0.25,0.5,0.25,0.636363636,0.62350653,0,21,0.004168647,3008,-1.532851107
1,0.5125,0.76,0.575,0,0.340928036,0.068280467,21,0.007091598,8644,-1.533089819
1,0.5125,0.76,0.575,0,0.409002501,0,21,0.007091598,465,-1.533295821
1,0.75,1,0.75,0.545454545,0.978883023,0.238172883,19,0.0006897,11015,-1.533689768
1,0.5125,0.76,0.575,0,0.385940539,0.022474637,21,0.007091598,7678,-1.533883146
1,0.25,1,0.25,0.636363636,0.101139205,0.015235863,21,0.009957625,15751,-1.534193589
1,0.5125,0.76,0.575,0,0.407891081,0,21,0.007091598,3307,-1.534407241
1,0.25,0.5,0.25,0.636363636,0.594609614,0.027353247,21,0.003624565,1687,-1.534938857
1,0.5125,0.76,0.575,0,0.41400389,0,21,0.000308445,835,-1.535077584
1,0.5,0.5,0.25,0.545454545,0.404001111,0.060392092,21,0.001053745,15752,-1.535988426
1,0.5125,0.76,0.575,0,0.326201723,0.086457029,21,2.91E-05,5793,-1.536702044
1,0.5125,0.76,0.575,0,0.320644624,0.084747947,21,0.007091598,4352,-1.536905751
1,0.5125,0.76,0.575,0,0.41233676,0,21,2.65E-06,4175,-1.537050512
1,0.75,0.5,0.25,0.636363636,0.119477633,0.002578571,21,0.00089886,11268,-1.537571219
1,0.5125,0.76,0.575,0,0.276465685,0.128064516,21,0.007091598,15168,-1.537768121
1,0.5125,0.76,0.575,0,0.315921089,0.057830222,21,0.037787877,10925,-1.537850731
1,0.25,0.5,0.5,0.363636364,0.567379828,0.076931771,21,0.00103124,6705,-1.537910717
1,0.5125,0.76,0.575,0,0.404278966,0,21,0.007091598,3300,-1.538019355
1,0.5125,0.76,0.575,0,0.317588219,0.086533328,21,0.007091598,11390,-1.538176775
1,0.5125,0.76,0.575,0,0.363989997,0.040124969,21,0.007091598,7457,-1.538183355
1,0.5125,0.76,0.575,0,0.386218394,0.016985813,21,0.007091598,15685,-1.539094115
1,0.5125,0.76,0.575,0,0.203111976,0.199508734,21,0.007091598,6192,-1.539677612
1,0.5125,0.76,0.575,0,0.409280356,0,21,3.71E-05,1841,-1.540072497
1,0.25,0.5,0.75,0.363636364,0.305084746,0.025504634,21,0.062570741,13380,-1.540093435
1,0.5,0.5,0.75,0.818181818,0.685468186,1,19,0.002738943,15402,-1.540500973
1,0.25,0.5,0.25,0.363636364,0.806612948,0.08251144,21,0.003302882,8128,-1.540826286
1,0.5125,0.76,0.575,0,0.355376493,0.045888307,21,0.007091598,15980,-1.541033521
1,0.25,1,0.25,0.545454545,0.16921367,0.039383839,21,0.001486628,11745,-1.541351237
1,0.5125,0.76,0.575,0,0.400944707,0,21,0.007091598,341,-1.541353615
1,0.5125,0.76,0.575,0,0.400666852,0,21,0.007091598,5030,-1.54163147
1,0.5125,0.76,0.575,0,0.14115032,0.259183673,21,0.007091598,14063,-1.541964329
1,0.5125,0.76,0.575,0,0.404556821,0,21,0.002078366,2484,-1.542754732
1,0.5125,0.76,0.575,0,0.353709364,0.045478914,21,0.007091598,14175,-1.543110044
1,0.5,0.5,0.25,0.636363636,0.331758822,0.034370592,21,0.000988879,16296,-1.54340799
1,0.5125,0.76,0.575,0,0.279799944,0.11892323,21,0.007091598,7757,-1.543575147
1,0.25,0.5,0.25,0.363636364,0.776048902,0.09798281,21,0.015570538,17414,-1.543651305
1,0.75,0.5,0.5,0.454545455,0.012781328,0.001433379,21,0.034306282,5756,-1.543823475
1,0.25,1,0.5,0.090909091,0.24090025,0.169889096,21,0.001018002,5769,-1.54417348
1,0.25,0.5,0.75,0.181818182,0.389830508,0.180172499,21,0.000714852,16916,-1.544353878
1,0.25,1,0.25,0.090909091,0.503751042,0.156915354,21,0.000561291,17016,-1.544753141
1,0.5125,0.76,0.575,0,0.263128647,0.141385488,21,0.000119142,14944,-1.544756642
1,0.25,0.5,0.5,0.181818182,0.783550986,0.030588006,21,0.005663217,6319,-1.545269528
1,1,1,1,0.090909091,0.160044457,1,19,0.000173418,16979,-1.545762954
1,0.5125,0.76,0.575,0,0.040288969,0.355392157,21,0.007531099,16096,-1.546177694
1,0.5125,0.76,0.575,0,0.382884134,0.012882237,21,0.007415929,10924,-1.546207619
1,0.75,1,1,0.545454545,0.816893582,0.136756908,19,0.001412495,13338,-1.54637239
1,0.5,0.5,0.5,0.636363636,0.090302862,0.006301522,21,0.016719597,14443,-1.547202302
1,0.25,0.5,0.75,0.363636364,0.266740761,0.115246098,21,0.002948103,6917,-1.548318593
1,0.25,0.5,0.5,0.090909091,0.906640734,0,21,0.000672491,340,-1.548667604
1,0.75,0.5,0.25,0.636363636,0.102806335,0.007144788,21,0.001273496,10864,-1.549301664
1,0.5125,0.76,0.575,0,0.37871631,0.014168546,21,0.007091598,12330,-1.549413466
1,0.5,0.5,0.25,0.636363636,0.190330647,0.169512497,21,0.000552025,11710,-1.550131114
1,0.75,0.5,0.25,0.545454545,0.126424007,0.072283638,21,0.002205451,14718,-1.550522278
1,0.5125,0.76,0.575,0,0.284245624,0.087803622,21,0.02630391,10946,-1.551036763
1,0.25,0.5,0.75,0.363636364,0.38038344,0,21,0.001667988,1126,-1.551202128
1,0.5125,0.76,0.575,0,0.398166157,0,21,3.97E-06,988,-1.551219791
1,0.5,1,0.75,0.090909091,0.904695749,1,19,4.90E-05,2195,-1.551236099
1,0.5125,0.76,0.575,0,0.360794665,0.004044617,21,0.032717722,2986,-1.551832915
1,0.5125,0.76,0.575,0,0.382328425,0.007931102,21,0.007091598,13241,-1.552038795
1,0.5125,0.76,0.575,0,0.362878577,0.027210601,21,0.007091598,12435,-1.552209143
1,0.25,0.5,0.5,0.090909091,0.733259239,0.169242609,21,0.000865765,15314,-1.552613215
1,0.25,0.5,0.5,0.636363636,0.34287302,0.011594584,21,0.002987817,9423,-1.553070862
1,0.5,0.5,0.5,0.636363636,0.096137816,0.009066848,21,0.002193537,14456,-1.553128082
1,0.25,0.5,0.5,0.636363636,0.296749097,0.057220632,21,0.003395548,16851,-1.553161006
1,0.25,0.5,0.5,0.363636364,0.592942484,0.036727248,21,1.32E-05,7196,-1.553570586
1,0.5125,0.76,0.575,0,0.307863295,0.080811028,21,0.007091598,9396,-1.553623998
1,0.25,0.5,0.5,0.636363636,0.350930814,0,21,0.005091336,1519,-1.554504133
1,0.25,0.5,0.5,0.636363636,0.320644624,0.018399242,21,0.01665473,11428,-1.554827687
1,0.5125,0.76,0.575,0,0.373992776,0.012383613,21,0.007091598,16990,-1.555921933
1,0.5125,0.76,0.575,0,0.386218394,0,21,0.007091598,2978,-1.556079928
1,0.75,0.5,0.25,0.636363636,0.053626007,0.050550026,21,0.000146942,15595,-1.556203308
1,0.5125,0.76,0.575,0,0.356210058,0.029630657,21,0.007091598,14246,-1.556457606
1,0.75,1,0.25,0.090909091,0.132536816,0.012495542,21,0.004405607,5241,-1.556542864
1,0.25,1,0.5,0.454545455,0.017504862,0.000359243,21,0.017799818,5438,-1.556680542
1,0.25,0.5,0.5,0.181818182,0.547374271,0.259044608,21,0.001412495,14828,-1.557240364
1,0.25,0.5,0.25,0.363636364,0.79049736,0.084491566,21,0.000672491,8795,-1.557592139
1,0.5125,0.76,0.575,0,0.355098639,0.029407704,21,0.007091598,16211,-1.557791979
1,0.25,0.5,0.25,0.363636364,0.851347597,0,21,0.023868118,1475,-1.558037841
1,0.25,0.5,0.5,0.636363636,0.350652959,0,21,0.00167196,17567,-1.558201364
1,0.5125,0.76,0.575,0,0.369824951,0.014193094,21,0.007091598,7409,-1.558280276
1,0.25,0.5,0.25,0.636363636,0.484856905,0.064635009,21,0.052636944,5151,-1.558397425
1,0.5125,0.76,0.575,0,0.390108363,0,21,0.00067911,1881,-1.558602446
1,0.5,0.5,0.5,0.636363636,0.07168658,0.022825798,21,0.007091598,5641,-1.558922308
1,0.5,0.5,0.25,0.545454545,0.435398722,0,21,0.007091598,3403,-1.558945054
1,0.5125,0.76,0.575,0,0.297165879,0.086073577,21,0.007091598,4282,-1.559058865
1,0.5125,0.76,0.575,0,0.383161989,0,21,0.007091598,281,-1.559136332
1,0.5125,0.76,0.575,0,0.38260628,0,21,0.007091598,4158,-1.559692042
1,0.5125,0.76,0.575,0,0.3109197,0.071405781,21,0.007091598,10932,-1.559972841
1,0.5125,0.76,0.575,0,0.38149486,0,21,0.007091598,4081,-1.560803462
1,0.5125,0.76,0.575,0,0.370936371,0,21,0.017396059,644,-1.56105749
1,0.5125,0.76,0.575,0,0.348013337,0.030406656,21,0.009904673,2480,-1.561065253
1,0.25,0.5,0.5,0.636363636,0.327313143,0.005578893,21,0.016437627,7388,-1.56119662
1,0.5,0.5,0.5,0.363636364,0.332870242,0.036802481,21,0.002275613,7205,-1.56130522
1,0.5125,0.76,0.575,0,0.38093915,0,21,0.007091598,4996,-1.561359172
1,0.5125,0.76,0.575,0,0.380105585,0,21,0.007091598,4945,-1.562192737
1,0.25,0.5,0.25,0.636363636,0.403723256,0.188246003,21,0.005432876,8058,-1.563124147
1,0.5125,0.76,0.575,0,0.294804112,0.086134113,21,0.004757738,11893,-1.563693956
1,0.5125,0.76,0.575,0,0.334259517,0.004595831,21,0.046690433,11639,-1.563844139
1,0.75,0.5,0.25,0.636363636,0.081133648,0.014473358,21,0.000869737,9135,-1.56404954
1,0.5125,0.76,0.575,0,0.37704918,0,21,0.007091598,1927,-1.565249141
1,0.5125,0.76,0.575,0,0.37704918,0,21,0.007091598,576,-1.565249141
1,0.5125,0.76,0.575,0,0.362600722,0.014226069,21,0.007091598,11377,-1.56547153
1,0.5125,0.76,0.575,0,0.295915532,0.080742987,21,0.007091598,15702,-1.565639803
1,0.75,1,0.25,0.636363636,0.594748541,1,19,5.16E-05,1382,-1.565726114
1,0.75,1,1,0.818181818,0.489858294,0.171581509,19,0.001188773,9426,-1.566079526
1,0.5125,0.76,0.575,0,0.255904418,0.120235374,21,0.007091598,4080,-1.56615853
1,0.25,0.5,0.75,0.363636364,0.288135593,0.078501136,21,0.000423616,7688,-1.56619321
1,0.5125,0.76,0.575,0,0.227285357,0.148324828,21,0.007091598,14337,-1.566688137
1,0.5125,0.76,0.575,0,0.364545707,0.014756759,21,0.003129464,13503,-1.56695799
1,0.25,1,0.5,0.181818182,0.270075021,0.020713905,21,0.007091598,10616,-1.567191214
1,0.75,0.5,0.25,0.636363636,0.078355099,0.013820819,21,0.001119935,16492,-1.56723043
1,0.5125,0.76,0.575,0,0.357043623,0.017916399,21,0.007091598,9889,-1.567338299
1,0.25,0.5,0.25,0.636363636,0.545429286,0.045619184,21,0.001953929,11026,-1.567523884
1,0.25,0.5,0.75,0.090909091,0.055293137,0.580482897,21,0.002589353,2685,-1.567615441
1,0.5125,0.76,0.575,0,0.374270631,0,21,0.007091598,1320,-1.568027691
1,0.75,0.5,0.25,0.636363636,0.046957488,0.042730721,21,0.00257082,16299,-1.568267254
1,0.5125,0.76,0.575,0,0.363989997,0.009973354,21,0.007091598,13154,-1.56833497
1,0.5125,0.76,0.575,0,0.374270631,0,21,0.005958425,1869,-1.569160864
1,0.75,1,1,0.545454545,0.345373715,0.586320755,19,0.00023696,13009,-1.569503944
1,0.5,0.5,0.5,0.363636364,0.343150875,0.020287474,21,3.97E-06,13478,-1.569811235
1,0.5125,0.76,0.575,0,0.352042234,0.020384941,21,0.007091598,10888,-1.569871147
1,0.5125,0.76,0.575,0,0.353153654,0.018853691,21,0.007091598,4479,-1.570290977
1,0.25,0.5,0.25,0.363636364,0.776048902,0.085840735,21,0.000736033,13119,-1.570627885
1,0.25,0.5,0.75,0.090909091,0.635176438,0,21,6.22E-05,4010,-1.570742172
1,0.5125,0.76,0.575,0,0.222839678,0.1482714,21,0.007091598,15454,-1.571187244
1,0.75,1,0.25,0.636363636,0.587385385,1,19,0.000587767,12849,-1.572553131
1,0.5125,0.76,0.575,0,0.369547096,0,21,0.007091598,3533,-1.572751225
1,0.5,0.5,0.75,0.363636364,0.103362045,0.006271812,21,0.000620862,12457,-1.572998836
1,0.75,0.5,0.5,0.636363636,0.837176994,1,19,1.32E-05,7419,-1.573336051
1,0.5125,0.76,0.575,0,0.37593776,0,21,2.65E-06,3564,-1.573449511
1,0.5125,0.76,0.575,0,0.318005001,0.050518442,21,0.007091598,2610,-1.573774878
1,0.25,0.5,0.5,0.636363636,0.314531814,0.020056697,21,0.001904948,5704,-1.574032823
1,0.5125,0.76,0.575,0,0.20894693,0.158532726,21,0.007091598,10865,-1.574818666
1,0.75,1,0.25,0.636363636,0.995276466,0.588654138,19,0.001754035,10706,-1.574841644
1,0.25,0.5,0.5,1,0.971658794,1,19,1.59E-05,15855,-1.57521524
1,0.5125,0.76,0.575,0,0.273131425,0.09395011,21,0.007091598,15763,-1.575216786
1,0.5125,0.76,0.575,0,0.06890803,0.298076923,21,0.007091598,5781,-1.575313369
1,0.5125,0.76,0.575,0,0.373992776,0,21,7.28E-05,4349,-1.575324335
1,0.5125,0.76,0.575,0,0.365518199,0.0010007,21,0.007091598,4385,-1.575779422
1,0.5125,0.76,0.575,0,0.350930814,0.015481925,21,0.007091598,15349,-1.575885583
1,0.5,0.5,0.25,0.636363636,0.31369825,0.019031404,21,0.001621655,9541,-1.576174974
1,0.5125,0.76,0.575,0,0.262295082,0.103532476,21,0.007091598,2567,-1.576470764
1,0.25,0.5,0.25,0.636363636,0.51430953,0.032226052,21,0.037442365,15507,-1.576548336
1,0.5125,0.76,0.575,0,0.365657127,0,21,0.007091598,4413,-1.576641195
1,0.5,1,1,0.636363636,0.083634343,1,19,0.000250198,9410,-1.576641742
1,0.25,0.5,0.5,0.090909091,0.20394554,0.673124231,21,0.002131318,11694,-1.576779739
1,0.5125,0.76,0.575,0,0.340928036,0.024368446,21,0.007091598,6226,-1.57700184
1,0.25,0.5,0.5,0.363636364,0.303695471,0.300441826,21,0.001980405,11409,-1.577135854
1,0.75,1,0.5,0.272727273,0.652403445,0.040093755,20,0.004425464,6732,-1.577239982
1,0.25,0.5,0.5,0.636363636,0.27674354,0.044999544,21,0.011270835,7013,-1.577512364
1,0.75,1,0.75,0.636363636,0.077521534,1,19,0.005419638,14312,-1.577585111
1,0.25,0.5,0.5,0.363636364,0.551542095,0.052011005,21,0.001736826,10042,-1.57796363
1,0.5125,0.76,0.575,0,0.036399,0.32738266,21,0.007091598,6215,-1.578516662
1,0.5125,0.76,0.575,0,0.342039455,0.02145833,21,0.007091598,15582,-1.578800536
1,0.25,0.5,0.25,1,0.196443457,0.020216512,21,0.001386019,1876,-1.578843932
1,0.5,0.5,0.25,0.363636364,0.532647958,0.068133352,21,0.003457766,7875,-1.57901448
1,0.5125,0.76,0.575,0,0.152264518,0.210526316,21,0.007091598,11192,-1.579507488
1,0.5125,0.76,0.575,0,0.331480967,0.031028922,21,0.007091598,9828,-1.579788433
1,0.25,0.5,0.5,0.636363636,0.221172548,0.101378566,21,0.008138724,12057,-1.579836445
1,0.75,1,0.5,0.636363636,0.328980272,1,19,0.00131321,4325,-1.580232801
1,0.5125,0.76,0.575,0,0.343706585,0.01828286,21,0.007091598,5732,-1.580308876
1,0.5125,0.76,0.575,0,0.277577105,0.084346505,21,0.007091598,16706,-1.580374712
1,0.5,0.5,0.5,0.636363636,0.07224229,0.007516406,21,0.000301826,15834,-1.580465761
1,0.5125,0.76,0.575,0,0.361767158,0,21,0.007091598,762,-1.580531164
1,0.5125,0.76,0.575,0,0.22603501,0.135243402,21,0.007091598,4597,-1.58101991
1,0.25,0.5,0.75,0.181818182,0.48235621,0.049420674,21,0.002140585,8013,-1.581154269
1,0.5125,0.76,0.575,0,0.360933593,0,21,0.007091598,2987,-1.581364729
1,0.5125,0.76,0.575,0,0.321756043,0.039029268,21,0.007091598,10356,-1.58151301
1,0.5,1,0.75,0.181818182,0.990275076,0.793011438,19,0.000248874,9881,-1.581536349
1,0.5125,0.76,0.575,0,0.352042234,0.008560232,21,0.007091598,7947,-1.581695856
1,0.25,1,0.5,1,0.807724368,0.650190114,19,0.007255749,16569,-1.581719689
1,0.75,1,1,0.545454545,0.915254237,0,19,0.003979343,574,-1.582201793
1,0.25,0.5,0.5,0.636363636,0.254792998,0.072068532,21,0.001461475,6409,-1.582203278
1,0.5125,0.76,0.575,0,0.259794387,0.037553217,21,0.069733823,16269,-1.582308492
1,0.5125,0.76,0.575,0,0.293553765,0.001940596,21,0.071454764,1234,-1.582440795
1,0.5125,0.76,0.575,0,0.327868852,0.031928999,21,0.007091598,7960,-1.58250047
1,0.5,0.5,0.25,0.636363636,0.319255349,0.006581472,21,0.002021443,9312,-1.582668019
1,0.25,0.5,0.25,0.636363636,0.413170325,0.161042197,21,0.003411433,17014,-1.582902328
1,0.5125,0.76,0.575,0,0.326479578,0.039512895,21,0.000229017,10744,-1.583168429
1,0.5125,0.76,0.575,0,0.187552098,0.128913738,21,0.049224187,15526,-1.583699897
1,0.5125,0.76,0.575,0,0.27674354,0.081545767,21,0.007091598,13336,-1.584009015
1,0.75,1,1,0.636363636,0.825507085,1,18,0.000885622,16783,-1.584133575
1,0.25,0.5,0.25,0.636363636,0.554876355,0.017004862,21,0.003775478,7977,-1.584869588
1,0.5125,0.76,0.575,0,0.322450681,0.034757662,21,0.007091598,1167,-1.585089979
